"companies_name"
"Air Dream College"
"Air Eagle"
"Air Europa"
"Air Excel"
"Air Falcon"
"Air Flamenco"
"Air France"
"Air Greenland"
"Air Guilin"
"Air Horizont"
"Air Incheon"
"Air India"
"Air India Express"
"Air Inuit"
"Air Japan"
"Air Key West"
"Air Kiribati"
"Air Koryo"
"Air Liaison"
"Air Libya"
"Air Loyaute"
"Air Macau"
"Air Manas"
"Air Mauritius"
"Air Mediterranean"
"Air Methods"
"Air Moana"
"Air Montenegro"
"Air Mountain"
"Air New Zealand"
"Air Niugini"
"Air North"
"Air Nunavut"
"Air Ocean Maroc"
"Air Panama"
"Air Peace"
"Air Premia"
"Air Rarotonga"
"Air Safaris"
"Air Saint-Pierre"
"Air Samarkand"
"Air Senegal"
"Air Seoul"
"Air Seychelles"
"Air Spray"
"Air Sunshine"
"Air Tahiti"
"Air Tahiti Nui"
"Air Tanzania"
"Air Taxi & Charter International"
"Air Tetiaroa"
"Air Thanlwin"
"Air Tindi"
"Air Transat"
"Air Transport Europe"
"Air Transport International"
"Air Travel"
"AIR TXT"
"Air Urga"
"Air Vanuatu"
"Air Volta"
"Air Wisconsin"
"Air Zimbabwe"
"Air-Glaciers"
"Air-Taxi Europe"
"Air1Air"
"Air65 Aviation"
"AirACT"
"AirAsia"
"AirAsia X"
"airblue"
"Airborne Imaging"
"Airbus"
"Airbus Transport International"
"Aircalin"
"Aircharters Worldwide"
"Aircraft Management Group"
"Airest"
"AirExplore"
"Airfast Indonesia"
"AirGO Private Airline"
"airHaifa"
"Airhub Airlines"
"AirJet"
"Airkenya Express"
"Airlec Air Espace"
"Airlift"
"Airlink"
"Airlink"
"AirMaster"
"AirNet"
"Airnorth"
"Airone"
"AIRPAC Airlines"
"AirQuest Aviation"
"AirSERBIA"
"AirSF Flight Services"
"Airshare"
"AirSial"
"AirSmart"
"AirSprint"
"AirStar Charter"
"Airstream"
"AirSWIFT"
"AirTanker"
"Airtask"
"AirTraffic"
"Airwork"
"AirX"
"AIS Airlines"
"Aitheras Aviation Group"
"AJet"
"Akasa Air"
"Aladdin Jet"
"Alaman Air"
"Alante Air Charter"
"Alaska Airlines"
"Alaska Central Express"
"AlbaStar"
"Albatros Airlines"
"Albinati Aeronautics"
"Albinati Aviation"
"Alexandria Airlines"
"Alfa Airlines"
"Alhaya Aviation"
"Alidaunia"
"Aliserio"
"ALK Airlines"
"Alkan Air"
"All Nippon Airways"
"Allegiant Air"
"Alliance Air"
"Alliance Airlines"
"Alliance Executive Jets"
"Allied Air"
"AlMasria Universal Airlines"
"Aloha Air Cargo"
"AlpAvia"
"Alpha Aviation"
"Alpha Three Aviation"
"Alphaland Aviation"
"AlphaSky"
"Alpine Air Express"
"Alpine Flightservice"
"Alrosa"
"Altagna"
"Altair Airlines"
"Altius Aviation"
"Amakusa Airlines"
"AMC Airlines"
"AMC Aviation"
"Amelia"
"American Air Charter"
"American Airlines"
"American Jet"
"American Jet International"
"Ameriflight"
"Amerijet International"
"Ameristar"
"Anap Jets"
"Andes Lineas Aereas"
"Angara Airlines"
"Anguilla Air Services"
"Animawings"
"Antonov Airlines"
"APG Airlines"
"Arab Wings"
"Arajet"
"Arc en Ciel"
"Arcus Air"
"Argentina - Air Force"
"Ariana Afghan Airlines"
"Arik Air"
"Arirang Aviation"
"Arkhangelsk Airlines"
"Arkia Israeli Airlines"
"ARM Aviacion"
"Armenia Airways"
"Arrow Aviation"
"Aruba Airlines"
"Ascend Airways"
"ASG Business Aviation"
"Asia Cargo Airlines"
"Asia Pacific Airlines"
"Asia Union Airlines"
"Asian Express Airlines"
"Asian Express General Aviation Wuxi"
"Asiana Airlines"
"ASKY Airlines"
"ASL Airlines"
"Asman Airlines"
"Aspen Helicopters"
"Asta Linhas Aereas"
"Astonfly"
"Astonjet"
"Astral Aviation"
"ATA Airlines"
"ATI Jet"
"Atlanta Air Charter"
"Atlantic Airways"
"Atlantic Flight Training Academy"
"Atlas Air"
"Atlas Air"
"Atlas Air Service"
"ATM Information Service Japan"
"Atmospherica Aviation"
"ATP Flight School"
"ATR"
"Atran"
"Atsa Airlines"
"Auckland Rescue Helicopter"
"Auric Air"
"Aurigny Air Services"
"Aurora"
"Aurora Flight Sciences"
"Australia - Customs"
"Australia - Federal Police"
"Australia - Royal Australian Air Force"
"Austria - Air Force"
"Austrian Airlines"
"Av8Jet"
"AVA Airlines"
"Avalair Aircraft Management"
"Avanti Air"
"AvCenter"
"Avcon Jet"
"Avelo Airlines"
"Avia Traffic"
"Aviacon Zitotrans"
"Avianca"
"Avianca Cargo"
"Aviaservice"
"Aviastar"
"Aviastar-TU"
"Aviation Adventures"
"Aviation Advisor"
"Aviation Défense Service"
"Aviation Horizons"
"Aviation Services Management"
"Aviator College"
"Aviator Zone Academy"
"AVIATOR.S5"
"Aviatsa"
"Avincis"
"Avion Express"
"Avionco"
"Avionord"
"Avior Airlines"
"Aviostart"
"AWA"
"Awesome Cargo"
"Axio"
"AXIS Aviation"
"Ayit Aviation"
"Azerbaijan Airlines"
"Azimuth"
"Azman Air"
"Azores Airlines"
"Aztec Airways"
"Azul"
"Azul Conecta"
"Azur Air"
"Azure Aviation"
"BAA Training"
"Babcock"
"Baden Aircraft Operations"
"Badr Airlines"
"BAe Systems"
"BAE Systems"
"Bahamasair"
"Bahrain Royal Flight"
"Bairline"
"Baker Aviation"
"Bamboo Airways"
"Bangkok Airways"
"BankAir"
"Bar XH Air"
"Bartolini Air"
"Bassaka Air"
"Batik Air"
"BBN Airlines"
"BBN Airlines Indonesia"
"Beijing Airlines"
"Bel Air Aviation"
"Belavia"
"Belgium - Air Force"
"Belgium - Navy"
"Bell Helicopter"
"BellAir"
"Bemidji Aviation"
"Benin Airlines"
"beOnd"
"Bering Air"
"Berjaya Air"
"BermudAir"
"Berniq Airways"
"Berry Aviation"
"Best Jets International"
"Bestfly Aruba"
"Bhutan Airlines"
"Big Bend Community College Aviation"
"Bighorn Airways"
"Biman Bangladesh Airlines"
"BinAir"
"Binter Canarias"
"Bioflight"
"Birdbase Aviation"
"Blessings Aviation Charter"
"Blue Dart Aviation"
"Blue Islands"
"Blue Square Aviation"
"Bluebird Airways"
"Bluebird Aviation"
"Bluesky Airways"
"Boeing"
"Boliviana de Aviacion"
"Bookajet"
"Boutique Air"
"BRA"
"Braspress Air Cargo"
"Bravo Airways"
"Brazil - Air Force"
"Brazil - Army"
"Brazil - Navy"
"Breeze Airways"
"Bridger Aerospace"
"Brilliant Jet"
"Bristow Helicopters"
"Bristow Nigeria"
"British Airways"
"British International Helicopters"
"Bromma Air Maintenance"
"Brussels Airlines"
"Budapest Aircraft Service"
"Buddha Air"
"Buffalo Airways"
"Buffalo River Aviation"
"Bul Air"
"Bulgaria - Air Force"
"Bulgaria - Government"
"Bulgaria Air"
"Buraq Air"
"Business Aviation Asia"
"Business Wings"
"Buzz"
"BySky"
"CAA"
"Cabo Verde Airlines"
"CAE"
"CAE"
"CAE Aviation"
"Caicos Express Airways"
"Calm Air"
"Calstar"
"Camair-Co"
"Cambodia Airways"
"CAMEX Airlines"
"Canada - Coast Guard"
"Canada - Department of Transport"
"Canada - Ontario Ministry of Natural Resources"
"Canada - Royal Canadian Air Force"
"Canada - Royal Canadian Mounted Police"
"Canada - Saskatchewan Air Ambulance Service"
"Canadian Airways Congo"
"Canadian North"
"CanaryFly"
"Canavia"
"Canlink Aviation"
"CanWest Air"
"Cape Air"
"Capital Air Ambulance"
"Capital Airlines"
"Capital City Air Carriers"
"Cardig Air"
"CareFlight"
"Cargo Air"
"Cargojet Airways"
"Cargolux"
"Caribbean Airlines"
"Carpatair"
"Carson Air"
"Caspian Airlines"
"Castle Aviation"
"Cathay Pacific"
"Catreus"
"Cavok Air"
"Cayman Airways"
"CB SkyShare"
"Cebu Pacific"
"Ceiba Intercontinental"
"CemAir"
"Central Air Southwest"
"Central Airlines"
"Central Mountain Air"
"Centreline"
"Chabahar Airlines"
"Chair Airlines"
"Chalair Aviation"
"Challenge Airlines BE"
"Charter Airlines"
"Charter Jets"
"Chartright Air"
"CHC Helicopter"
"Chengdu Airlines"
"Chevron USA"
"Chicago Jet Group"
"China - Air Force"
"China - Civil Aviation Administration"
"China Airlines"
"China Cargo Airlines"
"China Eastern Airlines"
"China Express Airlines"
"China Flight General Aviation Company"
"China Postal Airlines"
"China Southern Airlines"
"China Southern Airlines General Aviation"
"China Southern Cargo"
"China United Airlines"
"Chodang University"
"Chongqing Airlines"
"Chrono Aviation"
"Chrono Jet"
"CITIC Offshore Helicopter"
"Citilink"
"CityJet"
"Civil Air Patrol"
"Civil Aviation Flight University of China"
"Class Aviation"
"Clay Lacy Aviation"
"Clic"
"ClipperJet"
"CM Airlines"
"CMA CGM Air Cargo"
"Coastal Aviation"
"Colombia - Air Force"
"Colorful Guizhou Airlines"
"Colorful Yunnan Airlines"
"Comlux"
"CommuteAir"
"Compagnia Aeronautica Italiana"
"Compass Air Cargo"
"Conair"
"Condor"
"ConocoPhillips"
"Conquest Air"
"Constanta Airline"
"Contour Aviation"
"Conviasa"
"Copa Airlines"
"Copenhagen Airtaxi"
"Corendon Airlines"
"Corporate Air"
"Corporate Jet"
"Corsair"
"Costa Rica - Ministry of Public Security"
"Costa Rica Green Airways"
"Coulson Aviation"
"Cranfield Flight Training"
"Croatia - Air Force"
"Croatia Airlines"
"Cronos Airlines"
"Cronos Airlines Benin"
"Cross Aviation"
"Crown Airlines"
"Crystal Air"
"CTP Aviation"
"Cubana"
"Cygnus Air"
"Cyprus Airways"
"Czechia - Air Force"
"Daallo Airlines"
"Dalian Airlines"
"Dan Air"
"Dana Air"
"DAS Private Jets"
"Dassault Falcon Service"
"DAT"
"DB Aviation"
"De Havilland Canada"
"DEA Aviation"
"Deer Jet"
"Deer Jet Beijing"
"Delta Air Lines"
"Delta State University Aviation"
"Desert Jet"
"Dexter Air Taxi"
"DHL Air"
"Diamond Sky"
"DigaJet"
"Direct2"
"Discover Airlines"
"Divi Divi Air"
"Dokia Air"
"Donghai Airlines"
"Dornier Aviation Nigeria Aiep"
"DragonFly Executive"
"Draken Europe"
"Dreamline Aviation"
"DRF Luftrettung"
"Druk Air"
"E+S Air"
"E-Aviation"
"E-Cargo Airlines"
"EADS CASA"
"Eagle Air Iceland"
"Eagle Creek Aviation"
"EagleMed"
"EAS Barcelona"
"East Coast Flight Services"
"East Coast Jets"
"East Wing"
"Eastar Jet"
"Eastern Air Express"
"Eastern Airlines"
"Eastern Airways"
"Easy Charter"
"easyJet"
"EATIS"
"EC Charter"
"EcoJet"
"Ecuador - Air Force"
"Edelweiss Air"
"EGT Jet"
"Egypt - Air Force"
"Egyptair"
"Egyptair Cargo"
"EIS Aircraft"
"EJM Europe"
"El Al"
"Elan Express"
"Elangeni"
"Electra Airways"
"Elemental Aviation"
"Elifriulia"
"Elilombarda"
"Elin Group"
"Eliossola"
"Elitaliana"
"Elite Air"
"Elitellina"
"Elvetia Aviation"
"Embraer"
"Embry-Riddle Aeronautical University"
"Emirates"
"Emirates Flight Training Academy"
"Emperor Aviation"
"Empire Aviation"
"ENAC Ecole Aviation Civile"
"Encore Air Cargo"
"ENG Aviation"
"Enter Air"
"Epic Flight Academy"
"Epsilon Aviation"
"Era Helicopters"
"Estafeta Carga Aerea"
"Estelar"
"Estonia - Air Force"
"Eswatini Air"
"ETF Airways"
"Ethiopian Airlines"
"Etihad Airways"
"Euro Link"
"Euro-Asia Air"
"EuroAtlantic Airways"
"Euroavia Airlines"
"Eurocopter Deutschland"
"European Air Charter"
"European Aircraft Private Club"
"European Cargo"
"European Flight Academy"
"European Flight Service"
"European Flyers"
"Eurowings"
"EVA Air"
"Everett Aviation"
"Everts Air Alaska"
"EWA Air"
"ExcelAire"
"Excellent Air"
"Exclusive Aviation"
"Execuflight"
"ExecuJet Middle East"
"Executive Airlink"
"Executive Aviation Corporation"
"Executive Aviation Services"
"Executive Fliteways"
"Executive Jet Management"
"Express Air Cargo"
"Exxaero"
"Eznis Airways"
"Ezy Airlines"
"FAI rent-a-jet"
"Fairoaks Flight Centre"
"Falcon Aviation Services"
"Falcon Luxe"
"Fanjet Express"
"Farmingdale State University Aviation"
"Fast Air"
"Fastjet"
"Federal Airlines"
"FedEx"
"Fenix Air Charter"
"Feuerwehr-Flugdienst Niedersachsen"
"FFL Flugschule"
"Fiji Airways"
"Finistair"
"Finland - Air Force"
"Finnair"
"FinnHEMS"
"Fireblade Aviation"
"Firefly"
"FitsAir"
"Flair Airlines"
"Fleet Air International"
"Flexflight"
"Flexjet"
"Flight Calibration Services"
"Flight Calibration Services"
"Flight Fast Track"
"Flight Options"
"Flight Training Europe"
"Flightline"
"Flightlink"
"Flightpath Charter Airways"
"Flightstar"
"Flightworks"
"Florida Air Cargo"
"Florida Flyers Flight Academy"
"Florida Tech College of Aeronautics"
"Fltplan"
"Fly 7"
"Fly Across"
"Fly Alliance"
"Fly AllWays"
"Fly ALS"
"Fly Angola"
"Fly Away"
"Fly Baghdad"
"Fly Cham"
"Fly Jet.kz"
"Fly Jinnah"
"Fly Khiva"
"Fly OYA"
"Fly Pro"
"Fly Sky Airlines"
"Fly Tyrol"
"Fly Us"
"Fly Vaayu"
"Fly-Coop Air Service"
"Fly2Sky"
"Fly4 Airlines"
"Fly540"
"Fly91"
"flyadeal"
"FlyArystan"
"FlyBig"
"Flybondi"
"FlyBy"
"Flycom Aviation"
"flydubai"
"FlyErbil Airline"
"flyExclusive"
"FLYGTA Airlines"
"Flylili"
"FlyMe"
"FlyMontserrat"
"FlyNamibia"
"flynas"
"FlyOne"
"FlySafair"
"FlySchool"
"FlyWales"
"FLYYO"
"Fort Aero"
"Four Corners Aviation"
"Fox Aviation"
"France - Air Force"
"France - Air Forces Command"
"France - Army"
"France - Navy"
"France - Securite Civile"
"Franconia Air Service"
"Freebird Airlines"
"Freedom Air"
"Freedom Airline Express"
"Freedom Airline Express"
"Freight Runners Express"
"French bee"
"Frontier Airlines"
"FROST"
"FSH Aviation"
"FTL Airlines"
"Fuji Dream Airlines"
"Fuzhou Airlines"
"G.A.D Flights"
"GainJet"
"Galistair Infinite Aviation"
"Gama Aviation"
"Garmin"
"Garuda Indonesia"
"Gazpromavia"
"Gelix Airlines"
"General Atomic AeroTech Systems"
"Genex"
"Genghis Khan Airlines"
"Georgian Airlines"
"Georgian Airways"
"Georgian Aviation University"
"Geosky"
"German Airways"
"Germany - Air Ambulance"
"Germany - Air Force"
"Germany - Army"
"Germany - DLR Flugbetriebe"
"Germany - Navy"
"Gesellschaft Fur Flugzieldarstellung"
"Gestair"
"Getjet Airlines"
"Ghadames Air Transport"
"Glencore Canada"
"Global Air Charters"
"Global Air Transport"
"Global Aviation"
"Global Aviation"
"Global Jet Luxembourg"
"Global Reach Aviation"
"GlobalX"
"GlobeAir"
"Glock Aviation"
"Go2Sky"
"GOL Linhas Aereas"
"Goldeck-Flug"
"GoodJET"
"Gouvernement du Quebec"
"GP Aviation"
"Grafair"
"Grand Canyon Airlines"
"Grand China Air"
"Grant Aviation"
"Greater Bay Airlines"
"Greece - Air Force"
"Greece - Army"
"Green Africa"
"Greybird Aviation"
"Gryphon Air"
"GTA Air"
"Guardian Air"
"Gulf Air"
"Gulf Wings"
"Gulfstream Aerospace"
"GullivAir"
"Gum Air"
"Guna Airlines"
"GX Airlines"
"Hahn Air"
"Hai Au Aviation"
"Hainan Airlines"
"Hainan Lily Jet"
"Hala Air"
"Hanseo University Flight Education Center"
"Harco Aviation"
"Harmony Jets"
"Haute Aviation"
"Hawaiian Airlines"
"Hayways"
"Hebei Airlines"
"Heli Air Monaco"
"Heli Air Services"
"Heli Holland"
"Heli Securite"
"Heli Securite"
"Heli Service International"
"Heli-Team"
"Héli-Union"
"Helibravo"
"Helicol"
"HeliDubai"
"Helijet International"
"Heliservicio"
"Helistar"
"Helistar"
"Helitrans"
"HELITY Copter Airlines"
"HelloJets"
"Helsinki Citycopter"
"Helvetic Airways"
"Hera Flight"
"Heron Aviation"
"Heston Airlines"
"Hi Fly"
"Himalaya Airlines"
"Hinterland Aviation"
"HiSky"
"HK express"
"Hokkaido Air System"
"Honeywell International"
"Hong Kong Air Cargo"
"Hong Kong Airlines"
"Hop-A-Jet"
"Hoper"
"Hoverfly"
"HTM Helicopter Travel Munich"
"Hubei Sky-Blue International Aviation Academy"
"Hummingbird Aviation"
"Hungary - Air Force"
"Hungary Airlines"
"Hunnu Air"
"Hydro-Québec"
"Hyperion Aviation"
"I-Fly"
"I-Fly Air"
"IAS Medical"
"IASCO Flight Training"
"IBC Airways"
"Iberia"
"Iberia Express"
"Iberojet"
"Ibex Airlines"
"Ibom Air"
"Icar Air"
"Icelandair"
"ICS-Aero"
"IFA - Instituto de Formacao Aeronautica"
"IFL Group"
"Ikar"
"Image Air Charter"
"ImperialJet"
"India - Air Force"
"Indiana State University Flight Academy"
"IndiaOne Air"
"IndiGo"
"Initium Aviation"
"Inner Mongolia Northern Express"
"Intel Air Shuttle"
"InterCaribbean Airways"
"InterJet West"
"International Committee of the Red Cross"
"International Jet"
"International Jet Management"
"IrAero"
"Iran Air"
"Iran Airtour"
"Iran Aseman Airlines"
"Iraq Gate Company"
"Iraqi Airways"
"Island Aviation"
"Island Wings Charter"
"Israir Airlines"
"ITA Airways"
"Italfly"
"Italy - Air Force"
"Italy - Army"
"Italy - Coast Guard"
"Italy - Navy"
"iXAir"
"Izhavia"
"J D Aviation"
"Jambojet"
"Japan Air Commuter"
"Japan Airlines"
"Japan Transocean Air"
"Jayawijaya Dirgantara"
"Jazeera Airways"
"JDL Airlines"
"Jeju Air"
"Jet Access"
"Jet Air Group"
"Jet Aviation Business Jets"
"Jet Aviation Business Jets Deutschland"
"Jet Aviation Flight Services"
"Jet Concierge Club"
"Jet Edge"
"Jet Executive"
"Jet Fly Airline"
"Jet It"
"Jet Linx Aviation"
"Jet Logistics"
"Jet Net Services"
"Jet OUT"
"Jet Rescue Air Ambulance"
"Jet Story"
"Jet-A"
"Jet2"
"JetBee"
"JetBlue"
"Jetcall"
"Jetfly Aviation"
"Jetica"
"Jetkontor"
"JetNetherlands"
"jetNEXA"
"Jetology"
"JetRight"
"Jetset"
"JetSMART"
"Jetstar"
"JetStream"
"Jetstream Aviation Congo"
"Jettime"
"Jetways Airlines"
"Jhonlin Air Transport"
"Jiangsu Jet"
"Jiangxi Air"
"Jiangxi Express Aviation"
"Jin Air"
"Jinxiang Airlines"
"Jivair"
"JoinJet"
"Jonair"
"Jonika"
"Jordan - Air Force"
"Jordan Aviation"
"Journey Aviation"
"JS Aviation"
"JSX"
"Jump Air"
"Juneyao Air"
"Jung Sky"
"K&R Aviation"
"K-Mile Air"
"KaiserAir"
"Kalitta Air"
"Kalitta Charters"
"Kalitta Charters II"
"Kam Air"
"Kamaka Air"
"Kangala Air Express"
"Kansas State University Aviation"
"Karun Airlines"
"Kaz Air Jet"
"Keewatin Air"
"Kenai Aviation"
"Kenmore Air"
"Kenn Borek Air"
"Kent State University College of Aeronautics"
"Kenya Airways"
"Key Lime Air"
"KF Aerospace"
"KhabAvia"
"Kish Air"
"KlasJet"
"KLM"
"KM Malta Airlines"
"KN Helicopters"
"Kolob Canyons Air Services"
"Korea Aerospace University"
"Korea Aviation College"
"Korea National University of Transportation"
"Korean Air"
"Krasavia"
"Kudlik Aviation"
"Kunming Airlines"
"Kush Aviation"
"Kuwait Airways"
"Kyungwoon University"
"L.J. Aviation"
"L3Harris Airline Academy"
"La Compagnie"
"La Costena"
"Labcorp"
"Lahak Aviation"
"LAM"
"LaneXang"
"Lanexang Airways International"
"Lao Airlines"
"Lao Skyway"
"LAS Cargo"
"Laser Airlines"
"LATAM Airlines"
"LATAM Cargo"
"Latitude Air Ambulance"
"Latvia - Air Force"
"Lauda Europe"
"LEAV Aviation"
"Legacy Airways"
"Legend Airlines"
"Legends Airways"
"LeTourneau University Aviation"
"Level"
"Leviate Air Group"
"LIAT 20"
"Liberty Jet Management"
"Libya - Air Force"
"Libyan Airlines"
"Libyan Express"
"Libyan Wings"
"Liebherr Aerospace"
"Life Line Aviation"
"LifeFlight Australia"
"Lift"
"LIFT Academy"
"Lion Air"
"Lipican Aer"
"Liz Aviation"
"Loganair"
"Lone Star Communications"
"LongJiang Airlines"
"Longtail Aviation"
"Loong Air"
"LOT"
"Lucky Air"
"Lufthansa"
"Lufthansa Cargo"
"Lufthansa City"
"Lufttransport"
"Lukoil-Avia"
"Luminair"
"Lumiwings"
"Lunds University School of Aviation"
"Luxair"
"Luxaviation"
"Luxembourg Air Ambulance"
"Luxwing"
"Lydd Air"
"Lynden Air Cargo"
"Mack Air"
"Madagascar Airlines"
"MAE Aircraft Management"
"Maersk Air Cargo"
"Magnicharters"
"Mahan Air"
"MAK KG Airlines"
"Makers Air"
"Malawi Airlines"
"Malaysia - Air Force"
"Malaysia Airlines"
"Maldivian"
"Maleth-Aero"
"Mali Air"
"Malta Air"
"Malta MedAir"
"Manasik Aviation"
"Mandarin Airlines"
"Mango"
"Mann Yadanarpon Airlines"
"Manta Air"
"Map Linhas Aereas"
"Marabu"
"Marathon Airlines"
"Marshall University Aviation"
"Martinair"
"Martinaire"
"Martin’s Famous Pastry Shoppe"
"mas"
"Massey University School of Aviation"
"MASwings"
"Mauritania Airlines"
"Mavi Gök Airlines"
"Max Air"
"Max Air"
"Max Aviation"
"Maxair"
"Maximus Airlines"
"Maya Island Air"
"McDan Aviation"
"McNeely Charter Services"
"MEA"
"Med-Trans"
"Medavia"
"Medsky Airways"
"Memorial Hermann Life Flight"
"Meraj Airlines"
"Meregrass"
"Meridian"
"Meridian Air Company"
"Mermoz-Academy"
"Mesa Airlines"
"Mexicana"
"Mexico - Air Force"
"Mexico - Navy"
"MHS Aviation"
"MIAT Mongolian Airlines"
"MidAmerica Jet"
"Middle Georgia State University School of Aviation"
"Middle Tennessee State University Aerospace"
"Midwest Aviation"
"Midwest Aviation Division"
"Millesime Aviation"
"Mingalar"
"MJets Air"
"MNG Airlines"
"Moalem Aviation"
"Moçambique Expresso"
"Modern Logistics"
"Monacair"
"Mongolian Airways"
"Motor Sich Airlines"
"Mountain Aviation"
"Mountain Flyers"
"Mounthill Aviation"
"MPC Air"
"Multiflight"
"My Freighter"
"My Indo Airlines"
"My Jet"
"Myanmar Airways International"
"Myanmar National Airlines"
"MyWay Airlines"
"NAC Charter"
"Naljets"
"Nam Air"
"Nanshan Flying"
"Nanshan Jet"
"National Airways Corporation"
"National Jet Express"
"National Jets"
"NATO"
"Nauru Airlines"
"NEAJETS"
"Neojets"
"Neos"
"Nepal Airlines"
"Nesma Airlines"
"Netherlands - Coast Guard"
"Netherlands - Navy"
"Netherlands - Royal Air Force"
"NetJets"
"New England Airlines"
"New Pacific Airlines"
"New Way Cargo Airlines"
"New Zealand - Royal New Zealand Air Force"
"NexGen Aviation"
"NextGen Flight Solutions"
"NG Eagle"
"NHC Northern Helicopter"
"Nigeria - Air Force"
"Nile Air"
"Nippon Cargo Airlines"
"Nok Air"
"Nolinor Aviation"
"Nomad Aviation"
"Noordzee Helikopters Vlaanderen"
"Nordic Unmanned"
"NordJet Airlines"
"NordStar"
"Nordwind Airlines"
"Norlandair"
"Norse"
"Norsk Luftambulanse"
"Nortavia"
"North Cariboo Air"
"North Central Aviation"
"North Country Aviation"
"North Flying"
"North Star Aviation"
"North-West Air Company"
"North-Western Cargo International Airlines"
"North-Wright Airways"
"Northern Air"
"Northern Air Cargo"
"Northern Air Fiji"
"Northern Jet Management"
"Northern Thunderbird Air"
"Northway Aviation"
"Northwest Flyers"
"Northwestern Air"
"Norway - Air Force"
"Norwegian"
"Nouvelair"
"Novair"
"NovaJet"
"Novoair"
"NyxAir"
"Offshore Helicopter Services"
"Ohio State University Aviation"
"OK Aviation"
"Okay Airways"
"Oklahoma State University Aviation"
"Olympic Air"
"Olympus Airways"
"Oman - Royal Air Force"
"Oman Air"
"Omni Air Transport"
"OMNI Aviation Training Center"
"OMNI Executive Aviation"
"Omni Taxi Aereo"
"One Air"
"One Air"
"Oriental Air Bridge"
"Origin Air"
"Ornge Air"
"Ortac"
"OSM Aviation Academy"
"Overland Airways"
"Oyonnair"
"PACC Air"
"Pacific Coast Jet"
"Pacific Coastal Airlines"
"PADAVIATION"
"Pakistan International Airlines"
"PAL Aerospace"
"PAL Airlines"
"Pan Europeenne"
"Pan Europeenne Air Service"
"Panaviatic"
"Panellenic Airlines"
"Panorama Aviation"
"Paradox Jets"
"Paranair"
"Parata Air"
"Parkland College Institute of Aviation"
"Pars Air"
"Pascan Aviation"
"PassionAir"
"Patria Pilot Training"
"Pattaya Airways"
"PDG Aviation Services"
"Peach"
"Pegasus"
"Pegasus Elite Aviation"
"Pelita Air"
"Pen-Avia"
"People's"
"Performance Air"
"Perimeter Aviation"
"Peru - Air Force"
"Peru - Navy"
"Petro Air"
"Petroleum Air Services"
"Petropavlovsk-Kamchatsky Air"
"PHI"
"Philippine Airlines"
"Phoenix Air"
"Phoenix Aviation"
"Phoenix East Aviation"
"Phoenix East Aviation"
"Pilatus Flugzeugwerke"
"Pilot Flight Academy"
"Pineapple Air"
"Pivot Airlines"
"PixAir Survey"
"Planemaster Services"
"PlaneSense"
"Platoon Aviation"
"PLAY"
"Plus Ultra"
"PNG Air"
"Pobeda"
"Poland - Air Force"
"Poland - Navy"
"Polar Airlines"
"Polish Medical Air Rescue"
"populAir"
"Porsche Air Service"
"Porter"
